run_date,fixture_id,league_id,season,date_utc,home_id,away_id,home_name,away_name,home_goal_rate,away_goal_rate,features_json,collected_at_utc
2025-12-23,1469600,188,2025,2025-12-23T08:15:00+00:00,945,15550,Melbourne City,Macarthur,1.5,0.3333333333333333,"{""diff_goals_against_avg"": -0.6000000000000001, ""diff_passes accurate"": 93.19999999999999, ""diff_total shots"": 0.40000000000000036, ""diff_passes %"": 2.5, ""diff_points_per_game"": 0.5, ""diff_yellow cards"": -0.6000000000000001, ""diff_shots on goal"": 0.09999999999999964, ""diff_total passes"": 100.30000000000001, ""diff_goalkeeper saves"": 0.20000000000000018, ""diff_expected_goals"": 0.030999999999999917, ""diff_shots off goal"": -0.20000000000000018, ""diff_blocked shots"": 0.5, ""diff_shots outsidebox"": -0.3999999999999999, ""diff_corner kicks"": -0.3000000000000007, ""diff_fouls"": 1.8000000000000007, ""diff_red cards"": 0.0, ""diff_ball possession"": 7.100000000000001, ""diff_offsides"": 0.7000000000000002, ""diff_goals_for_avg"": 0.30000000000000004, ""diff_shots insidebox"": 0.7999999999999989}",2025-12-22T19:39:17.356644+00:00
2025-12-23,1396369,94,2025,2025-12-23T20:45:00+00:00,224,228,Guimaraes,Sporting CP,1.4,1.8,"{""diff_goals_against_avg"": 0.5, ""diff_passes accurate"": -193.89999999999998, ""diff_total shots"": -5.200000000000001, ""diff_passes %"": -5.800000000000011, ""diff_points_per_game"": -0.9000000000000001, ""diff_yellow cards"": -0.2999999999999998, ""diff_shots on goal"": -3.8, ""diff_total passes"": -198.3, ""diff_goalkeeper saves"": 1.1999999999999997, ""diff_expected_goals"": -1.078, ""diff_shots off goal"": -0.6000000000000005, ""diff_blocked shots"": -0.7999999999999998, ""diff_goals_prevented"": 0.1, ""diff_shots outsidebox"": 0.20000000000000018, ""diff_corner kicks"": -1.5999999999999996, ""diff_fouls"": -0.3000000000000007, ""diff_red cards"": -0.16666666666666669, ""diff_ball possession"": -14.399999999999999, ""diff_offsides"": 0.25, ""diff_goals_for_avg"": -1.4, ""diff_shots insidebox"": -5.3999999999999995}",2025-12-22T19:39:28.243906+00:00
2025-12-23,1469600,188,2025,2025-12-23T08:15:00+00:00,945,15550,Melbourne City,Macarthur,1.5,0.3333333333333333,"{""diff_goals_against_avg"": -0.6000000000000001, ""diff_passes accurate"": 93.19999999999999, ""diff_total shots"": 0.40000000000000036, ""diff_passes %"": 2.5, ""diff_points_per_game"": 0.5, ""diff_yellow cards"": -0.6000000000000001, ""diff_shots on goal"": 0.09999999999999964, ""diff_total passes"": 100.30000000000001, ""diff_goalkeeper saves"": 0.20000000000000018, ""diff_expected_goals"": 0.030999999999999917, ""diff_shots off goal"": -0.20000000000000018, ""diff_blocked shots"": 0.5, ""diff_shots outsidebox"": -0.3999999999999999, ""diff_corner kicks"": -0.3000000000000007, ""diff_fouls"": 1.8000000000000007, ""diff_red cards"": 0.0, ""diff_ball possession"": 7.100000000000001, ""diff_offsides"": 0.7000000000000002, ""diff_goals_for_avg"": 0.30000000000000004, ""diff_shots insidebox"": 0.7999999999999989}",2025-12-22T19:39:51.894351+00:00
