run_date,fixture_id,league_id,season,date_utc,home_id,away_id,home_name,away_name,home_goal_rate,away_goal_rate,features_json,collected_at_utc
2026-01-10,1469623,188,2025,2026-01-10T06:00:00+00:00,944,939,Melbourne Victory,Western Sydney Wanderers,2.5,0.6,"{""diff_blocked shots"": 0.39999999999999947, ""diff_corner kicks"": 0.2999999999999998, ""diff_shots on goal"": 1.6999999999999997, ""diff_points_per_game"": 0.8, ""diff_shots off goal"": -0.7999999999999998, ""diff_expected_goals"": -0.3522222222222222, ""diff_shots outsidebox"": 1.2999999999999998, ""diff_goalkeeper saves"": -1.0, ""diff_total shots"": 1.299999999999999, ""diff_yellow cards"": -0.8000000000000003, ""diff_total passes"": 4.7000000000000455, ""diff_passes %"": -5.299999999999997, ""diff_passes accurate"": -19.80000000000001, ""diff_goals_against_avg"": 0.19999999999999996, ""diff_shots insidebox"": 0.0, ""diff_offsides"": 0.11111111111111116, ""diff_fouls"": 1.3000000000000007, ""diff_red cards"": 1.0, ""diff_ball possession"": -1.3999999999999986, ""diff_goals_for_avg"": 0.8}",2026-01-09T01:09:59.430108+00:00
2026-01-10,1469624,188,2025,2026-01-10T08:35:00+00:00,15550,943,Macarthur,Sydney,0.8,1.1428571428571428,"{""diff_blocked shots"": -1.7999999999999998, ""diff_corner kicks"": 1.9000000000000004, ""diff_shots on goal"": -1.8999999999999995, ""diff_points_per_game"": -0.2999999999999998, ""diff_shots off goal"": -2.6000000000000005, ""diff_expected_goals"": -0.20785714285714274, ""diff_shots outsidebox"": -2.8, ""diff_goalkeeper saves"": -1.0999999999999996, ""diff_total shots"": -6.300000000000001, ""diff_yellow cards"": 1.2, ""diff_total passes"": -100.20000000000005, ""diff_passes %"": -6.700000000000003, ""diff_passes accurate"": -108.5, ""diff_goals_against_avg"": 0.5, ""diff_shots insidebox"": -3.5, ""diff_offsides"": 0.5750000000000002, ""diff_fouls"": 0.10000000000000142, ""diff_ball possession"": -6.200000000000003, ""diff_goals_for_avg"": -0.30000000000000004}",2026-01-09T01:10:11.514614+00:00
2026-01-10,1469625,188,2025,2026-01-10T10:45:00+00:00,940,941,Perth Glory,Central Coast Mariners,0.2,1.6,"{""diff_blocked shots"": 0.0, ""diff_corner kicks"": -0.39999999999999947, ""diff_shots on goal"": 0.30000000000000027, ""diff_points_per_game"": 0.3999999999999999, ""diff_shots off goal"": 2.5999999999999996, ""diff_expected_goals"": 0.2511111111111112, ""diff_shots outsidebox"": 1.6000000000000005, ""diff_goalkeeper saves"": -1.2999999999999998, ""diff_total shots"": 2.9000000000000004, ""diff_yellow cards"": 1.0, ""diff_total passes"": 36.700000000000045, ""diff_passes %"": -2.799999999999997, ""diff_passes accurate"": 19.30000000000001, ""diff_goals_against_avg"": -0.10000000000000009, ""diff_shots insidebox"": 1.2999999999999998, ""diff_offsides"": 0.5555555555555556, ""diff_fouls"": 0.7999999999999989, ""diff_red cards"": 0.5, ""diff_ball possession"": 0.6999999999999957, ""diff_goals_for_avg"": -0.19999999999999996}",2026-01-09T01:10:23.269004+00:00
2026-01-10,1378062,135,2025,2026-01-10T14:00:00+00:00,494,801,Udinese,Pisa,0.8,1.4,"{""diff_blocked shots"": 0.7999999999999998, ""diff_corner kicks"": 1.4000000000000004, ""diff_shots on goal"": 1.5, ""diff_points_per_game"": 0.6000000000000001, ""diff_shots off goal"": -0.3000000000000007, ""diff_expected_goals"": -0.1260000000000001, ""diff_shots outsidebox"": 2.9000000000000004, ""diff_goalkeeper saves"": -1.2, ""diff_total shots"": 2.0, ""diff_yellow cards"": -0.8000000000000003, ""diff_total passes"": 43.400000000000034, ""diff_passes %"": 3.700000000000003, ""diff_passes accurate"": 44.400000000000006, ""diff_goals_prevented"": -0.2, ""diff_goals_against_avg"": -0.10000000000000009, ""diff_shots insidebox"": -0.8999999999999995, ""diff_offsides"": -0.30000000000000004, ""diff_fouls"": 2.9000000000000004, ""diff_red cards"": -0.5, ""diff_ball possession"": 3.3999999999999986, ""diff_goals_for_avg"": 0.09999999999999998}",2026-01-09T01:10:34.932888+00:00
2026-01-10,1378055,135,2025,2026-01-10T14:00:00+00:00,895,500,Como,Bologna,1.5,2.0,"{""diff_blocked shots"": 0.3999999999999999, ""diff_corner kicks"": -0.09999999999999964, ""diff_shots on goal"": 0.8999999999999995, ""diff_points_per_game"": 0.8, ""diff_shots off goal"": -1.2000000000000002, ""diff_expected_goals"": 0.19700000000000006, ""diff_shots outsidebox"": 0.40000000000000036, ""diff_goalkeeper saves"": 0.5999999999999996, ""diff_total shots"": 0.09999999999999964, ""diff_yellow cards"": 0.21111111111111125, ""diff_total passes"": 99.30000000000001, ""diff_passes %"": 4.299999999999997, ""diff_passes accurate"": 103.59999999999997, ""diff_goals_prevented"": 0.0, ""diff_goals_against_avg"": -0.5, ""diff_shots insidebox"": -0.3000000000000007, ""diff_offsides"": -1.0, ""diff_fouls"": -1.3999999999999986, ""diff_red cards"": -0.3333333333333333, ""diff_ball possession"": 7.899999999999999, ""diff_goals_for_avg"": 0.5}",2026-01-09T01:10:47.953623+00:00
2026-01-10,1378061,135,2025,2026-01-10T17:00:00+00:00,497,488,AS Roma,Sassuolo,1.5,1.5,"{""diff_blocked shots"": 1.6, ""diff_corner kicks"": 0.7000000000000002, ""diff_shots on goal"": 0.5000000000000004, ""diff_points_per_game"": 0.5, ""diff_shots off goal"": -0.5999999999999996, ""diff_expected_goals"": 0.16400000000000015, ""diff_shots outsidebox"": -0.40000000000000036, ""diff_goalkeeper saves"": 0.0, ""diff_total shots"": 1.5, ""diff_yellow cards"": 0.18888888888888866, ""diff_total passes"": 61.30000000000001, ""diff_passes %"": 0.19999999999998863, ""diff_passes accurate"": 50.69999999999999, ""diff_goals_prevented"": 0.3, ""diff_goals_against_avg"": -0.7, ""diff_shots insidebox"": 1.9000000000000004, ""diff_offsides"": -0.8, ""diff_fouls"": 3.5, ""diff_red cards"": 1.0, ""diff_ball possession"": 9.100000000000001, ""diff_goals_for_avg"": -0.10000000000000009}",2026-01-09T01:11:03.533868+00:00
2026-01-10,1378054,135,2025,2026-01-10T19:45:00+00:00,499,503,Atalanta,Torino,1.0,1.25,"{""diff_blocked shots"": 0.30000000000000027, ""diff_corner kicks"": 1.0, ""diff_shots on goal"": -1.0, ""diff_points_per_game"": 0.3999999999999999, ""diff_shots off goal"": 0.2999999999999998, ""diff_expected_goals"": 0.050000000000000044, ""diff_shots outsidebox"": 0.0, ""diff_goalkeeper saves"": 0.3999999999999999, ""diff_total shots"": -0.40000000000000036, ""diff_yellow cards"": -0.25555555555555554, ""diff_total passes"": 96.80000000000001, ""diff_passes %"": 5.099999999999994, ""diff_passes accurate"": 103.0, ""diff_goals_prevented"": -0.30000000000000004, ""diff_goals_against_avg"": -0.40000000000000013, ""diff_shots insidebox"": -0.40000000000000036, ""diff_offsides"": 0.5, ""diff_fouls"": -1.0999999999999996, ""diff_red cards"": 0.0, ""diff_ball possession"": 9.200000000000003, ""diff_goals_for_avg"": -0.30000000000000004}",2026-01-09T01:11:17.856706+00:00
2026-01-10,1381020,88,2025,2026-01-10T15:30:00+00:00,201,416,AZ Alkmaar,FC Volendam,2.25,0.4,"{""diff_blocked shots"": 2.9, ""diff_corner kicks"": 2.7, ""diff_shots on goal"": 2.6999999999999997, ""diff_points_per_game"": 0.6000000000000001, ""diff_shots off goal"": 0.2999999999999998, ""diff_expected_goals"": 1.039, ""diff_shots outsidebox"": 0.3999999999999999, ""diff_goalkeeper saves"": -0.8999999999999995, ""diff_total shots"": 5.9, ""diff_yellow cards"": 0.625, ""diff_total passes"": 86.70000000000005, ""diff_passes %"": 1.4000000000000057, ""diff_passes accurate"": 73.69999999999999, ""diff_goals_prevented"": 0.0, ""diff_goals_against_avg"": 0.0, ""diff_shots insidebox"": 5.5, ""diff_offsides"": -0.2222222222222222, ""diff_fouls"": 0.5, ""diff_red cards"": 0.6666666666666667, ""diff_ball possession"": 7.899999999999999, ""diff_goals_for_avg"": 0.7}",2026-01-09T01:11:31.339360+00:00
2026-01-10,1381028,88,2025,2026-01-10T17:45:00+00:00,415,193,Twente,PEC Zwolle,1.4,1.6,"{""diff_blocked shots"": 3.7, ""diff_corner kicks"": 3.1, ""diff_shots on goal"": 2.7, ""diff_points_per_game"": 0.30000000000000004, ""diff_shots off goal"": 4.0, ""diff_expected_goals"": 0.8780000000000001, ""diff_shots outsidebox"": 3.5, ""diff_goalkeeper saves"": -2.1999999999999997, ""diff_total shots"": 10.399999999999999, ""diff_yellow cards"": 0.0, ""diff_total passes"": 122.39999999999998, ""diff_passes %"": 5.6000000000000085, ""diff_passes accurate"": 120.29999999999995, ""diff_goals_prevented"": 0.2, ""diff_goals_against_avg"": -1.6, ""diff_shots insidebox"": 6.8999999999999995, ""diff_offsides"": -1.3, ""diff_fouls"": 0.7999999999999989, ""diff_red cards"": -0.08333333333333337, ""diff_ball possession"": 13.700000000000003, ""diff_goals_for_avg"": 0.0}",2026-01-09T01:11:44.294663+00:00
2026-01-10,1381025,88,2025,2026-01-10T19:00:00+00:00,197,196,PSV Eindhoven,Excelsior,3.5,1.25,"{""diff_blocked shots"": 0.8999999999999995, ""diff_corner kicks"": 2.5, ""diff_shots on goal"": 2.5, ""diff_points_per_game"": 1.7, ""diff_shots off goal"": 0.40000000000000036, ""diff_expected_goals"": 0.41500000000000004, ""diff_shots outsidebox"": 0.0, ""diff_goalkeeper saves"": -1.7999999999999998, ""diff_total shots"": 3.8000000000000007, ""diff_yellow cards"": -0.2222222222222221, ""diff_total passes"": 182.60000000000002, ""diff_passes %"": 10.400000000000006, ""diff_passes accurate"": 198.89999999999998, ""diff_goals_prevented"": -0.4, ""diff_goals_against_avg"": -0.3999999999999999, ""diff_shots insidebox"": 3.8000000000000007, ""diff_offsides"": 0.95, ""diff_fouls"": -3.0, ""diff_red cards"": -0.5, ""diff_ball possession"": 15.700000000000003, ""diff_goals_for_avg"": 2.0}",2026-01-09T01:11:57.158751+00:00
