run_date,fixture_id,league_id,season,date_utc,home_id,away_id,home_name,away_name,home_goal_rate,away_goal_rate,features_json,collected_at_utc
2026-01-08,1378045,135,2025,2026-01-08T17:30:00+00:00,520,490,Cremonese,Cagliari,1.0,0.8,"{""diff_shots off goal"": -0.10000000000000009, ""diff_total passes"": 11.100000000000023, ""diff_goals_for_avg"": -0.20000000000000007, ""diff_points_per_game"": 0.09999999999999998, ""diff_offsides"": 0.0, ""diff_shots insidebox"": -0.09999999999999964, ""diff_total shots"": -0.29999999999999893, ""diff_corner kicks"": -0.19999999999999973, ""diff_goals_prevented"": -0.3, ""diff_ball possession"": 2.200000000000003, ""diff_passes %"": -2.799999999999997, ""diff_fouls"": -1.6999999999999993, ""diff_goals_against_avg"": -0.3999999999999999, ""diff_shots outsidebox"": -0.19999999999999973, ""diff_red cards"": 1.0, ""diff_shots on goal"": -0.3999999999999999, ""diff_blocked shots"": 0.20000000000000018, ""diff_expected_goals"": 0.1339999999999999, ""diff_goalkeeper saves"": 0.20000000000000018, ""diff_passes accurate"": -1.5, ""diff_yellow cards"": -0.7}",2026-01-07T19:22:31.643271+00:00
2026-01-08,1378048,135,2025,2026-01-08T19:45:00+00:00,489,495,AC Milan,Genoa,1.8,2.0,"{""diff_shots off goal"": -0.1999999999999993, ""diff_total passes"": 138.40000000000003, ""diff_goals_for_avg"": 0.30000000000000004, ""diff_points_per_game"": 1.0000000000000002, ""diff_offsides"": -0.6666666666666665, ""diff_shots insidebox"": 0.0, ""diff_total shots"": 1.1999999999999993, ""diff_corner kicks"": 1.4000000000000004, ""diff_goals_prevented"": -0.1, ""diff_ball possession"": 6.5, ""diff_passes %"": 9.5, ""diff_fouls"": -4.0, ""diff_goals_against_avg"": -0.7999999999999999, ""diff_shots outsidebox"": 1.2000000000000002, ""diff_red cards"": -1.0, ""diff_shots on goal"": 0.5999999999999996, ""diff_blocked shots"": 0.7999999999999998, ""diff_expected_goals"": 0.3480000000000001, ""diff_goalkeeper saves"": -0.5, ""diff_passes accurate"": 152.70000000000005, ""diff_yellow cards"": -0.30000000000000004}",2026-01-07T19:22:44.928386+00:00
2026-01-08,1379169,39,2025,2026-01-08T20:00:00+00:00,42,40,Arsenal,Liverpool,2.8,1.8,"{""diff_shots off goal"": 0.9000000000000004, ""diff_total passes"": -91.0, ""diff_goals_for_avg"": 0.8000000000000003, ""diff_points_per_game"": 0.6999999999999997, ""diff_offsides"": -1.2111111111111112, ""diff_shots insidebox"": 2.1000000000000014, ""diff_total shots"": 1.4000000000000004, ""diff_corner kicks"": -1.5999999999999996, ""diff_goals_prevented"": -0.3, ""diff_ball possession"": -2.3000000000000043, ""diff_passes %"": -2.200000000000003, ""diff_fouls"": 0.3999999999999986, ""diff_goals_against_avg"": -0.2999999999999998, ""diff_shots outsidebox"": -0.7000000000000002, ""diff_red cards"": 0.0, ""diff_shots on goal"": 1.8000000000000003, ""diff_blocked shots"": -1.2999999999999998, ""diff_expected_goals"": 0.44900000000000007, ""diff_goalkeeper saves"": -0.9555555555555553, ""diff_passes accurate"": -90.5, ""diff_yellow cards"": 0.19999999999999996}",2026-01-07T19:23:01.251527+00:00
2026-01-08,1436034,307,2025,2026-01-08T14:55:00+00:00,2932,2945,Al-Hilal Saudi FC,Al-Hazm,2.25,1.6,"{""diff_shots off goal"": 0.40000000000000036, ""diff_total passes"": 126.59999999999997, ""diff_goals_for_avg"": 1.7999999999999998, ""diff_points_per_game"": 1.5999999999999999, ""diff_offsides"": -1.6222222222222222, ""diff_shots insidebox"": 5.199999999999999, ""diff_total shots"": 5.300000000000001, ""diff_corner kicks"": 3.5999999999999996, ""diff_ball possession"": 11.600000000000001, ""diff_passes %"": 6.700000000000003, ""diff_fouls"": -3.5, ""diff_goals_against_avg"": -0.5, ""diff_shots outsidebox"": 0.09999999999999964, ""diff_red cards"": 0.5, ""diff_shots on goal"": 3.7, ""diff_blocked shots"": 1.2000000000000002, ""diff_expected_goals"": 1.6780000000000004, ""diff_goalkeeper saves"": -1.4, ""diff_passes accurate"": 136.90000000000003, ""diff_yellow cards"": -0.8}",2026-01-07T19:23:15.146323+00:00
2026-01-08,202,2,2026,2026-01-08T12:00:00+00:00,11,22,Home,Away,1.2,0.8,{},2026-01-07T22:16:28.564364+00:00
2026-01-08,303,3,2026,2026-01-08T12:00:00+00:00,13,23,H1,A1,1.0,1.0,{},2026-01-07T22:16:28.591815+00:00
2026-01-08,202,2,2026,2026-01-08T12:00:00+00:00,11,22,Home,Away,1.2,0.8,{},2026-01-07T22:18:10.478071+00:00
2026-01-08,303,3,2026,2026-01-08T12:00:00+00:00,13,23,H1,A1,1.0,1.0,{},2026-01-07T22:18:10.516064+00:00
2026-01-08,1436034,307,2025,2026-01-08T14:55:00+00:00,2932,2945,Al-Hilal Saudi FC,Al-Hazm,2.25,1.6,"{""diff_offsides"": -1.6222222222222222, ""diff_shots outsidebox"": 0.09999999999999964, ""diff_shots insidebox"": 5.199999999999999, ""diff_corner kicks"": 3.5999999999999996, ""diff_goals_for_avg"": 1.7999999999999998, ""diff_shots off goal"": 0.40000000000000036, ""diff_expected_goals"": 1.6780000000000004, ""diff_shots on goal"": 3.7, ""diff_yellow cards"": -0.8, ""diff_total passes"": 126.59999999999997, ""diff_points_per_game"": 1.5999999999999999, ""diff_total shots"": 5.300000000000001, ""diff_red cards"": 0.5, ""diff_ball possession"": 11.600000000000001, ""diff_goals_against_avg"": -0.5, ""diff_passes %"": 6.700000000000003, ""diff_goalkeeper saves"": -1.4, ""diff_blocked shots"": 1.2000000000000002, ""diff_fouls"": -3.5, ""diff_passes accurate"": 136.90000000000003}",2026-01-07T22:19:20.634176+00:00
2026-01-08,202,2,2026,2026-01-08T12:00:00+00:00,11,22,Home,Away,1.2,0.8,{},2026-01-07T22:29:44.664796+00:00
2026-01-08,303,3,2026,2026-01-08T12:00:00+00:00,13,23,H1,A1,1.0,1.0,{},2026-01-07T22:29:44.699353+00:00
2026-01-08,1436034,307,2025,2026-01-08T14:55:00+00:00,2932,2945,Al-Hilal Saudi FC,Al-Hazm,2.25,1.6,"{""diff_fouls"": -3.5, ""diff_expected_goals"": 1.6780000000000004, ""diff_ball possession"": 11.600000000000001, ""diff_shots on goal"": 3.7, ""diff_yellow cards"": -0.8, ""diff_goals_for_avg"": 1.7999999999999998, ""diff_shots insidebox"": 5.199999999999999, ""diff_goalkeeper saves"": -1.4, ""diff_offsides"": -1.6222222222222222, ""diff_corner kicks"": 3.5999999999999996, ""diff_points_per_game"": 1.5999999999999999, ""diff_passes accurate"": 136.90000000000003, ""diff_goals_against_avg"": -0.5, ""diff_total passes"": 126.59999999999997, ""diff_blocked shots"": 1.2000000000000002, ""diff_red cards"": 0.5, ""diff_shots outsidebox"": 0.09999999999999964, ""diff_shots off goal"": 0.40000000000000036, ""diff_passes %"": 6.700000000000003, ""diff_total shots"": 5.300000000000001}",2026-01-07T22:30:50.540843+00:00
2026-01-08,1436034,307,2025,2026-01-08T14:55:00+00:00,2932,2945,Al-Hilal Saudi FC,Al-Hazm,2.25,1.6,"{""diff_shots insidebox"": 5.199999999999999, ""diff_goals_against_avg"": -0.5, ""diff_goalkeeper saves"": -1.4, ""diff_expected_goals"": 1.6780000000000004, ""diff_passes %"": 6.700000000000003, ""diff_points_per_game"": 1.5999999999999999, ""diff_yellow cards"": -0.8, ""diff_shots on goal"": 3.7, ""diff_corner kicks"": 3.5999999999999996, ""diff_shots outsidebox"": 0.09999999999999964, ""diff_red cards"": 0.5, ""diff_blocked shots"": 1.2000000000000002, ""diff_shots off goal"": 0.40000000000000036, ""diff_goals_for_avg"": 1.7999999999999998, ""diff_fouls"": -3.5, ""diff_offsides"": -1.6222222222222222, ""diff_total passes"": 126.59999999999997, ""diff_ball possession"": 11.600000000000001, ""diff_passes accurate"": 136.90000000000003, ""diff_total shots"": 5.300000000000001}",2026-01-07T22:44:04.682957+00:00
