run_date,fixture_id,league_id,season,bookmaker_id,odds_home,odds_draw,odds_away,collected_at_utc
2025-12-27,1378029,135,2025,1,3.35,3.15,2.26,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,7,3.25,3.0,2.25,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,8,3.5,3.1,2.25,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,2,3.45,3.14,2.32,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,16,3.5,3.05,2.23,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,3,3.5,3.1,2.3,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,13,3.45,3.15,2.31,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,4,3.54,3.09,2.34,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,5,2.93,2.94,2.23,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,11,3.52,3.21,2.38,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,32,3.5,3.1,2.27,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,34,3.55,3.0,2.35,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378029,135,2025,21,3.25,3.0,2.25,2025-12-26T15:55:18.142766+00:00
2025-12-27,1378032,135,2025,1,1.97,3.3,4.0,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,7,1.95,3.2,3.9,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,8,1.95,3.25,4.2,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,2,1.99,3.38,4.15,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,16,1.93,3.3,4.1,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,3,2.0,3.25,4.33,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,13,1.97,3.4,4.2,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,4,2.01,3.29,4.28,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,5,1.95,3.04,3.49,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,11,2.04,3.46,4.24,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,32,1.98,3.3,4.2,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,34,2.0,3.25,4.2,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378032,135,2025,21,1.95,3.2,3.9,2025-12-26T15:55:29.032499+00:00
2025-12-27,1378027,135,2025,1,4.65,3.35,1.83,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,7,4.4,3.3,1.8,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,8,5.0,3.4,1.8,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,2,4.85,3.5,1.83,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,16,4.9,3.4,1.76,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,3,5.0,3.4,1.75,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,13,5.0,3.5,1.79,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,4,5.01,3.53,1.81,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,5,4.2,3.09,1.77,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,11,4.96,3.58,1.87,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,32,5.0,3.35,1.82,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,34,4.9,3.4,1.83,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378027,135,2025,21,4.6,3.3,1.8,2025-12-26T15:56:05.493035+00:00
2025-12-27,1378033,135,2025,1,3.0,3.1,2.48,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,7,3.0,2.9,2.45,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,8,3.2,3.1,2.4,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,2,3.12,3.12,2.51,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,16,3.2,3.05,2.38,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,3,3.1,3.1,2.5,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,13,3.1,3.15,2.5,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,4,3.16,3.08,2.55,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,5,2.73,2.87,2.41,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,11,3.2,3.2,2.57,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,32,3.1,3.05,2.52,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,34,3.15,3.0,2.55,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378033,135,2025,21,3.0,2.9,2.45,2025-12-26T15:56:18.761450+00:00
2025-12-27,1378030,135,2025,1,7.1,4.1,1.48,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,7,6.5,4.0,1.44,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,8,7.5,4.1,1.45,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,2,7.5,4.4,1.49,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,16,7.0,4.1,1.48,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,3,7.5,4.5,1.44,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,13,7.3,4.5,1.46,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,4,7.15,4.66,1.46,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,5,6.28,3.87,1.41,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,11,7.6,4.47,1.51,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,32,7.3,4.25,1.47,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,34,6.9,4.45,1.49,2025-12-26T15:56:29.896682+00:00
2025-12-27,1378030,135,2025,21,6.5,4.0,1.44,2025-12-26T15:56:29.896682+00:00
2025-12-27,1379146,39,2025,1,5.5,4.3,1.55,2025-12-26T15:56:58.129378+00:00
2025-12-27,1379146,39,2025,7,5.0,4.5,1.55,2025-12-26T15:56:58.129378+00:00
2025-12-27,1379146,39,2025,8,5.0,4.33,1.57,2025-12-26T15:56:58.129378+00:00
2025-12-27,1379146,39,2025,2,5.65,4.5,1.58,2025-12-26T15:56:58.129378+00:00
2025-12-27,1379146,39,2025,16,5.6,4.5,1.54,2025-12-26T15:56:58.129378+00:00
2025-12-27,1379146,39,2025,3,5.5,4.5,1.55,2025-12-26T15:56:58.129378+00:00
2025-12-27,1379146,39,2025,13,5.7,4.5,1.55,2025-12-26T15:56:58.129378+00:00
2025-12-27,1379146,39,2025,4,5.53,4.68,1.56,2025-12-26T15:56:58.129378+00:00
2025-12-27,1379146,39,2025,5,4.94,3.92,1.5,2025-12-26T15:56:58.129378+00:00
