run_date,fixture_id,league_id,season,bookmaker_id,odds_home,odds_draw,odds_away,collected_at_utc
2026-01-05,1386861,40,2025,1,2.64,3.3,2.64,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,7,2.62,3.25,2.5,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,8,2.62,3.25,2.6,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,2,2.61,3.3,2.59,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,16,2.7,3.3,2.6,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,3,2.63,3.3,2.63,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,13,2.53,3.45,2.53,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,4,2.7,3.42,2.59,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,5,2.52,3.02,2.49,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,11,2.61,3.3,2.59,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,32,2.72,3.3,2.62,2026-01-04T00:17:42.372352+00:00
2026-01-05,1386861,40,2025,34,2.72,3.4,2.57,2026-01-04T00:17:42.372352+00:00
