run_date,fixture_id,league_id,season,bookmaker_id,odds_home,odds_draw,odds_away,collected_at_utc
2025-12-06,1488536,253,2025,1,1.76,4.1,4.0,2025-12-05T21:24:43.380396+00:00
2025-12-06,1488536,253,2025,7,1.75,3.8,3.8,2025-12-05T21:24:43.380396+00:00
2025-12-06,1488536,253,2025,8,1.8,4.33,3.9,2025-12-05T21:24:43.380396+00:00
2025-12-06,1488536,253,2025,2,1.72,4.05,4.1,2025-12-05T21:24:43.380396+00:00
2025-12-06,1488536,253,2025,16,1.7,4.4,4.1,2025-12-05T21:24:43.380396+00:00
2025-12-06,1488536,253,2025,3,1.75,4.2,4.1,2025-12-05T21:24:43.380396+00:00
2025-12-06,1488536,253,2025,13,1.77,4.2,3.65,2025-12-05T21:24:43.380396+00:00
2025-12-06,1488536,253,2025,4,1.83,4.17,4.04,2025-12-05T21:24:43.380396+00:00
2025-12-06,1488536,253,2025,5,1.76,3.66,3.5,2025-12-05T21:24:43.380396+00:00
2025-12-06,1488536,253,2025,32,1.8,4.4,4.1,2025-12-05T21:24:43.380396+00:00
2025-12-06,1478053,71,2025,1,1.31,5.4,9.0,2025-12-05T21:24:48.257542+00:00
2025-12-06,1478053,71,2025,7,1.3,4.8,10.0,2025-12-05T21:24:48.257542+00:00
2025-12-06,1478053,71,2025,8,1.3,5.25,10.0,2025-12-05T21:24:48.257542+00:00
2025-12-06,1478053,71,2025,2,1.28,5.1,10.5,2025-12-05T21:24:48.257542+00:00
2025-12-06,1478053,71,2025,16,1.3,5.25,10.0,2025-12-05T21:24:48.257542+00:00
2025-12-06,1478053,71,2025,3,1.25,5.0,11.0,2025-12-05T21:24:48.257542+00:00
2025-12-06,1478053,71,2025,13,1.26,4.85,8.2,2025-12-05T21:24:48.257542+00:00
2025-12-06,1478053,71,2025,4,1.3,5.01,8.71,2025-12-05T21:24:48.257542+00:00
2025-12-06,1478053,71,2025,5,1.27,4.78,8.3,2025-12-05T21:24:48.257542+00:00
2025-12-06,1478053,71,2025,11,1.31,5.36,11.0,2025-12-05T21:24:48.257542+00:00
2025-12-06,1478053,71,2025,32,1.33,5.2,9.75,2025-12-05T21:24:48.257542+00:00
