run_date,fixture_id,league_id,season,bookmaker_id,odds_home,odds_draw,odds_away,collected_at_utc
2025-11-29,1478034,71,2025,1,1.31,5.25,9.4,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,7,1.33,4.8,8.5,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,8,1.28,5.5,10.5,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,2,1.31,5.05,9.0,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,16,1.3,5.2,9.5,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,3,1.29,5.0,10.0,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,13,1.33,5.1,7.5,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,4,1.3,5.36,10.14,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,5,1.32,4.65,6.57,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,11,1.34,5.27,9.4,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,32,1.29,5.5,11.5,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478034,71,2025,21,1.33,4.8,8.5,2025-11-28T00:54:29.571240+00:00
2025-11-29,1478036,71,2025,1,2.42,3.2,3.0,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,7,2.45,3.0,2.9,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,8,2.45,3.2,3.0,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,2,2.43,3.08,2.98,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,16,2.43,3.1,3.05,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,3,2.45,3.1,3.0,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,13,2.42,3.2,2.82,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,4,2.45,3.2,3.06,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,5,2.3,3.02,2.75,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,11,2.51,3.16,3.05,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,32,2.47,3.2,3.05,2025-11-28T00:54:33.359050+00:00
2025-11-29,1478036,71,2025,21,2.45,3.0,2.9,2025-11-28T00:54:33.359050+00:00
2025-11-29,1377987,135,2025,1,2.08,3.0,4.1,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,7,2.05,2.9,3.9,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,8,2.05,3.0,4.2,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,2,2.09,3.08,4.25,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,16,2.0,3.1,4.2,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,3,2.1,3.0,4.33,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,13,2.08,3.05,4.3,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,4,2.08,3.08,4.37,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,5,2.06,2.81,3.46,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,11,2.14,3.15,4.34,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,32,2.05,3.05,4.3,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377987,135,2025,21,2.05,2.9,3.9,2025-11-28T00:55:48.045648+00:00
2025-11-29,1377991,135,2025,1,2.65,3.05,2.84,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,7,2.62,3.0,2.75,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,8,2.7,3.0,2.8,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,2,2.71,3.1,2.88,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,16,2.55,3.05,2.9,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,3,2.7,3.1,2.8,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,13,2.69,3.1,2.88,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,4,2.77,3.12,2.85,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,5,2.47,2.93,2.59,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,11,2.77,3.17,2.94,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,32,2.75,3.0,2.82,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377991,135,2025,21,2.63,3.0,2.75,2025-11-28T00:55:51.934868+00:00
2025-11-29,1377988,135,2025,1,1.31,4.8,11.0,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,7,1.33,4.8,9.0,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,8,1.3,5.5,10.0,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,2,1.34,5.05,10.75,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,16,1.3,4.9,11.0,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,3,1.3,5.0,11.0,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,13,1.33,5.1,10.5,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,4,1.33,5.43,9.95,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,5,1.3,4.35,8.3,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,11,1.37,5.16,10.9,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,32,1.34,5.0,9.75,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377988,135,2025,21,1.33,4.8,9.0,2025-11-28T00:56:55.284957+00:00
2025-11-29,1377990,135,2025,1,1.59,3.85,5.8,2025-11-28T00:57:58.548855+00:00
2025-11-29,1377990,135,2025,7,1.6,3.8,5.5,2025-11-28T00:57:58.548855+00:00
2025-11-29,1377990,135,2025,8,1.6,3.9,5.75,2025-11-28T00:57:58.548855+00:00
2025-11-29,1377990,135,2025,2,1.63,4.05,5.6,2025-11-28T00:57:58.548855+00:00
2025-11-29,1377990,135,2025,16,1.61,3.85,5.4,2025-11-28T00:57:58.548855+00:00
2025-11-29,1377990,135,2025,3,1.62,3.9,5.5,2025-11-28T00:57:58.548855+00:00
2025-11-29,1377990,135,2025,13,1.6,4.0,6.0,2025-11-28T00:57:58.548855+00:00
2025-11-29,1377990,135,2025,4,1.63,4.08,5.63,2025-11-28T00:57:58.548855+00:00
2025-11-29,1377990,135,2025,5,1.54,3.58,5.03,2025-11-28T00:57:58.548855+00:00
