run_date,fixture_id,league_id,season,bookmaker_id,odds_home,odds_draw,odds_away,collected_at_utc
2025-12-30,1379151,39,2025,1,5.3,3.8,1.63,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,7,4.8,3.9,1.65,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,8,5.25,3.75,1.65,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,2,5.3,4.15,1.66,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,16,5.1,4.2,1.62,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,3,5.0,4.0,1.67,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,13,5.2,4.0,1.66,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,4,4.93,4.31,1.66,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,5,4.56,3.62,1.58,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,11,5.38,4.22,1.69,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,32,4.85,4.15,1.65,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379151,39,2025,34,4.9,4.2,1.66,2025-12-28T23:19:48.133378+00:00
2025-12-30,1379152,39,2025,1,1.57,4.2,5.5,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,7,1.57,4.0,5.0,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,8,1.57,4.1,5.5,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,2,1.61,4.3,5.6,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,16,1.54,4.35,5.75,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,3,1.57,4.2,5.5,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,13,1.59,4.2,5.7,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,4,1.6,4.18,5.82,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,5,1.49,3.98,4.84,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,11,1.64,4.37,5.69,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,32,1.57,4.05,5.9,2025-12-28T23:19:58.815589+00:00
2025-12-30,1379152,39,2025,34,1.6,4.1,5.65,2025-12-28T23:19:58.815589+00:00
