run_date,fixture_id,league_id,season,bookmaker_id,odds_home,odds_draw,odds_away,collected_at_utc
2025-12-01,1488224,128,2025,1,2.34,2.94,3.4,2025-11-30T21:07:50.444967+00:00
2025-12-01,1488224,128,2025,7,2.4,2.8,3.25,2025-11-30T21:07:50.444967+00:00
2025-12-01,1488224,128,2025,8,2.38,2.88,3.4,2025-11-30T21:07:50.444967+00:00
2025-12-01,1488224,128,2025,2,2.34,2.88,3.36,2025-11-30T21:07:50.444967+00:00
2025-12-01,1488224,128,2025,16,2.23,2.95,3.7,2025-11-30T21:07:50.444967+00:00
2025-12-01,1488224,128,2025,3,2.25,2.88,3.5,2025-11-30T21:07:50.444967+00:00
2025-12-01,1488224,128,2025,13,2.36,2.95,3.15,2025-11-30T21:07:50.444967+00:00
2025-12-01,1488224,128,2025,4,2.43,2.94,3.37,2025-11-30T21:07:50.444967+00:00
2025-12-01,1488224,128,2025,5,2.2,2.82,3.11,2025-11-30T21:07:50.444967+00:00
2025-12-01,1488224,128,2025,11,2.36,2.88,3.38,2025-11-30T21:07:50.444967+00:00
2025-12-01,1488224,128,2025,32,2.45,2.87,3.4,2025-11-30T21:07:50.444967+00:00
2025-12-01,1377985,135,2025,1,1.45,4.1,8.0,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,7,1.44,4.0,7.0,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,8,1.48,4.0,8.0,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,2,1.49,4.33,7.9,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,16,1.43,4.25,7.5,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,3,1.47,4.2,8.0,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,13,1.47,4.4,7.4,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,4,1.48,4.21,8.12,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,5,1.4,3.86,6.47,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,11,1.51,4.39,8.0,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,32,1.5,4.3,8.0,2025-11-30T21:08:01.144274+00:00
2025-12-01,1377985,135,2025,21,1.44,4.0,7.0,2025-11-30T21:08:01.144274+00:00
2025-12-01,1386756,40,2025,1,1.72,3.6,4.9,2025-11-30T21:08:16.768900+00:00
2025-12-01,1386756,40,2025,7,1.73,3.5,4.8,2025-11-30T21:08:16.768900+00:00
2025-12-01,1386756,40,2025,8,1.7,3.7,5.0,2025-11-30T21:08:16.768900+00:00
2025-12-01,1386756,40,2025,2,1.69,3.54,5.05,2025-11-30T21:08:16.768900+00:00
2025-12-01,1386756,40,2025,16,1.68,3.6,5.2,2025-11-30T21:08:16.768900+00:00
2025-12-01,1386756,40,2025,3,1.7,3.7,5.0,2025-11-30T21:08:16.768900+00:00
2025-12-01,1386756,40,2025,13,1.77,3.4,4.5,2025-11-30T21:08:16.768900+00:00
2025-12-01,1386756,40,2025,4,1.7,3.74,5.04,2025-11-30T21:08:16.768900+00:00
2025-12-01,1386756,40,2025,5,1.69,3.26,4.35,2025-11-30T21:08:16.768900+00:00
2025-12-01,1386756,40,2025,11,1.71,3.54,5.0,2025-11-30T21:08:16.768900+00:00
2025-12-01,1386756,40,2025,32,1.75,3.8,5.2,2025-11-30T21:08:16.768900+00:00
2025-12-01,1390956,140,2025,1,1.94,3.3,4.1,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,7,1.95,3.25,4.0,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,8,1.95,3.3,4.1,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,2,2.01,3.38,4.25,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,16,1.98,3.15,4.1,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,3,2.0,3.3,4.0,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,13,1.99,3.4,4.05,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,4,2.0,3.37,4.21,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,5,1.98,3.04,3.4,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,11,2.04,3.42,4.3,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,32,1.98,3.3,4.15,2025-11-30T21:08:23.758880+00:00
2025-12-01,1390956,140,2025,21,1.95,3.25,4.0,2025-11-30T21:08:23.758880+00:00
2025-12-01,1394551,203,2025,1,2.24,3.45,3.1,2025-11-30T21:08:28.551669+00:00
2025-12-01,1394551,203,2025,7,2.25,3.4,2.9,2025-11-30T21:08:28.551669+00:00
2025-12-01,1394551,203,2025,8,2.15,3.5,3.2,2025-11-30T21:08:28.551669+00:00
