run_date,fixture_id,league_id,season,bookmaker_id,odds_home,odds_draw,odds_away,collected_at_utc
2025-12-11,1451250,3,2025,1,1.79,3.8,4.2,2025-12-10T15:10:25.729463+00:00
2025-12-11,1451250,3,2025,7,1.83,3.7,3.9,2025-12-10T15:10:25.729463+00:00
2025-12-11,1451250,3,2025,8,1.8,3.75,4.5,2025-12-10T15:10:25.729463+00:00
2025-12-11,1451250,3,2025,2,1.85,3.88,4.15,2025-12-10T15:10:25.729463+00:00
2025-12-11,1451250,3,2025,16,1.75,3.9,4.3,2025-12-10T15:10:25.729463+00:00
2025-12-11,1451250,3,2025,3,1.75,3.8,4.33,2025-12-10T15:10:25.729463+00:00
2025-12-11,1451250,3,2025,13,1.81,3.35,3.7,2025-12-10T15:10:25.729463+00:00
2025-12-11,1451250,3,2025,4,1.81,3.99,4.01,2025-12-10T15:10:25.729463+00:00
2025-12-11,1451250,3,2025,5,1.78,3.33,3.77,2025-12-10T15:10:25.729463+00:00
2025-12-11,1451250,3,2025,11,1.89,3.97,4.24,2025-12-10T15:10:25.729463+00:00
2025-12-11,1451250,3,2025,32,1.85,3.9,4.0,2025-12-10T15:10:25.729463+00:00
