run_date,fixture_id,league_id,season,bookmaker_id,odds_home,odds_draw,odds_away,collected_at_utc
2025-12-10,1451124,2,2025,1,2.96,3.55,2.28,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451124,2,2025,7,2.88,3.4,2.3,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451124,2,2025,8,3.0,3.6,2.3,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451124,2,2025,2,2.98,3.62,2.38,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451124,2,2025,16,2.9,3.6,2.32,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451124,2,2025,3,3.0,3.6,2.3,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451124,2,2025,13,2.64,3.55,2.28,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451124,2,2025,4,2.98,3.7,2.34,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451124,2,2025,5,2.65,3.15,2.3,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451124,2,2025,11,3.02,3.68,2.42,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451124,2,2025,32,2.92,3.6,2.32,2025-12-09T15:32:12.422189+00:00
2025-12-10,1451121,2,2025,1,2.6,3.75,2.44,2025-12-09T15:41:37.502598+00:00
2025-12-10,1451121,2,2025,7,2.62,3.6,2.4,2025-12-09T15:41:37.502598+00:00
2025-12-10,1451121,2,2025,8,2.62,3.8,2.45,2025-12-09T15:41:37.502598+00:00
2025-12-10,1451121,2,2025,2,2.71,3.86,2.47,2025-12-09T15:41:37.502598+00:00
2025-12-10,1451121,2,2025,16,2.65,3.85,2.4,2025-12-09T15:41:37.502598+00:00
2025-12-10,1451121,2,2025,3,2.7,3.75,2.45,2025-12-09T15:41:37.502598+00:00
2025-12-10,1451121,2,2025,13,2.47,3.7,2.35,2025-12-09T15:41:37.502598+00:00
2025-12-10,1451121,2,2025,4,2.72,3.92,2.44,2025-12-09T15:41:37.502598+00:00
2025-12-10,1451121,2,2025,5,2.49,3.46,2.28,2025-12-09T15:41:37.502598+00:00
2025-12-10,1451121,2,2025,11,2.76,3.92,2.51,2025-12-09T15:41:37.502598+00:00
2025-12-10,1451121,2,2025,32,2.62,3.85,2.42,2025-12-09T15:41:37.502598+00:00
2025-12-10,1386790,40,2025,1,2.34,3.25,3.1,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386790,40,2025,7,2.3,3.2,3.0,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386790,40,2025,8,2.3,3.25,3.1,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386790,40,2025,2,2.33,3.3,2.95,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386790,40,2025,16,2.32,3.5,2.9,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386790,40,2025,3,2.38,3.3,3.0,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386790,40,2025,13,2.28,3.45,2.85,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386790,40,2025,4,2.26,3.44,3.15,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386790,40,2025,5,2.32,2.99,2.73,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386790,40,2025,11,2.35,3.3,2.96,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386790,40,2025,32,2.4,3.35,3.0,2025-12-09T15:45:47.631777+00:00
2025-12-10,1386787,40,2025,1,1.64,3.8,5.4,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386787,40,2025,7,1.65,3.75,5.0,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386787,40,2025,8,1.62,3.75,5.5,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386787,40,2025,2,1.62,3.82,5.25,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386787,40,2025,16,1.67,3.65,5.2,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386787,40,2025,3,1.65,3.8,5.0,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386787,40,2025,13,1.65,3.85,4.7,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386787,40,2025,4,1.65,3.95,5.12,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386787,40,2025,5,1.64,3.42,4.45,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386787,40,2025,11,1.64,3.82,5.17,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386787,40,2025,32,1.67,3.8,5.2,2025-12-09T15:47:51.431904+00:00
2025-12-10,1386789,40,2025,1,2.5,3.0,3.05,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386789,40,2025,7,2.45,3.0,3.0,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386789,40,2025,8,2.55,3.0,3.0,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386789,40,2025,2,2.49,2.98,2.98,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386789,40,2025,16,2.38,3.05,3.15,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386789,40,2025,3,2.5,3.0,3.1,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386789,40,2025,13,2.44,3.15,2.84,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386789,40,2025,4,2.53,3.06,3.06,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386789,40,2025,5,2.35,2.9,2.78,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386789,40,2025,11,2.51,2.98,3.0,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386789,40,2025,32,2.52,3.05,3.05,2025-12-09T15:47:55.234502+00:00
2025-12-10,1386788,40,2025,1,2.36,3.3,2.98,2025-12-09T15:50:00.557979+00:00
2025-12-10,1386788,40,2025,7,2.3,3.3,2.9,2025-12-09T15:50:00.557979+00:00
2025-12-10,1386788,40,2025,8,2.3,3.3,3.0,2025-12-09T15:50:00.557979+00:00
2025-12-10,1386788,40,2025,2,2.35,3.32,2.9,2025-12-09T15:50:00.557979+00:00
2025-12-10,1386788,40,2025,16,2.3,3.4,3.0,2025-12-09T15:50:00.557979+00:00
2025-12-10,1386788,40,2025,3,2.38,3.3,3.0,2025-12-09T15:50:00.557979+00:00
2025-12-10,1386788,40,2025,13,2.29,3.5,2.81,2025-12-09T15:50:00.557979+00:00
2025-12-10,1386788,40,2025,4,2.36,3.46,2.97,2025-12-09T15:50:00.557979+00:00
2025-12-10,1386788,40,2025,5,2.36,2.99,2.68,2025-12-09T15:50:00.557979+00:00
2025-12-10,1386788,40,2025,11,2.37,3.32,2.91,2025-12-09T15:50:00.557979+00:00
2025-12-10,1386788,40,2025,32,2.42,3.35,2.95,2025-12-09T15:50:00.557979+00:00
