run_date,fixture_id,league_id,season,bookmaker_id,odds_home,odds_draw,odds_away,collected_at_utc
2025-12-21,1378014,135,2025,1,2.16,3.1,3.65,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,7,2.15,3.0,3.4,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,8,2.15,3.1,3.75,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,2,2.21,3.2,3.65,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,16,2.18,3.15,3.45,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,3,2.15,3.1,3.8,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,13,2.18,3.2,3.6,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,4,2.2,3.19,3.77,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,5,2.15,2.89,3.12,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,11,2.26,3.28,3.74,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,32,2.18,3.1,3.7,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,34,2.2,3.1,3.75,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378014,135,2025,21,2.15,3.0,3.4,2025-12-20T13:53:17.346806+00:00
2025-12-21,1378022,135,2025,1,2.36,3.1,3.15,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,7,2.3,2.9,3.1,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,8,2.38,3.1,3.3,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,2,2.42,3.12,3.28,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,16,2.33,3.0,3.3,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,3,2.38,3.1,3.3,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,13,2.36,3.15,3.3,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,4,2.42,3.06,3.4,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,5,2.34,2.88,2.8,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,11,2.47,3.2,3.35,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,32,2.42,3.05,3.25,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,34,2.4,3.05,3.35,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378022,135,2025,21,2.3,2.9,3.1,2025-12-20T13:53:31.994713+00:00
2025-12-21,1378016,135,2025,1,2.2,3.2,3.4,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,7,2.15,3.2,3.3,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,8,2.25,3.2,3.4,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,2,2.25,3.34,3.4,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,16,2.3,3.15,3.25,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,3,2.25,3.2,3.4,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,13,2.26,3.25,3.45,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,4,2.28,3.34,3.39,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,5,2.18,3.0,2.96,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,11,2.3,3.42,3.48,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,32,2.25,3.25,3.35,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,34,2.27,3.3,3.35,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378016,135,2025,21,2.15,3.2,3.3,2025-12-20T13:53:43.570445+00:00
2025-12-21,1378017,135,2025,1,4.0,3.35,1.96,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,7,3.8,3.3,1.91,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,8,4.0,3.4,1.95,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,2,4.1,3.5,1.99,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,16,4.2,3.4,1.88,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,3,4.0,3.4,2.0,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,13,3.9,3.5,1.99,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,4,4.07,3.43,2.01,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,5,3.37,3.06,1.98,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,11,4.16,3.56,2.02,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,32,3.95,3.35,2.0,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,34,4.0,3.35,2.02,2025-12-20T13:53:55.257900+00:00
2025-12-21,1378017,135,2025,21,3.8,3.3,1.91,2025-12-20T13:53:55.257900+00:00
2025-12-21,1379129,39,2025,1,2.1,3.55,3.3,2025-12-20T13:54:07.921040+00:00
2025-12-21,1379129,39,2025,7,2.1,3.6,3.25,2025-12-20T13:54:07.921040+00:00
2025-12-21,1379129,39,2025,8,2.1,3.6,3.3,2025-12-20T13:54:07.921040+00:00
2025-12-21,1379129,39,2025,2,2.15,3.68,3.38,2025-12-20T13:54:07.921040+00:00
2025-12-21,1379129,39,2025,16,2.1,3.7,3.25,2025-12-20T13:54:07.921040+00:00
2025-12-21,1379129,39,2025,3,2.1,3.6,3.4,2025-12-20T13:54:07.921040+00:00
