run_date,fixture_id,league_id,season,date_utc,home_team,away_team,result,logged_at_utc
2025-11-30,1388408,78,2025,2025-11-29T14:30:00+00:00,Bayern München,FC St. Pauli,1,2025-11-30T21:09:52.463573+00:00
2025-11-30,1388409,78,2025,2025-11-28T19:30:00+00:00,Borussia Mönchengladbach,RB Leipzig,X,2025-11-30T21:09:52.671753+00:00
2025-11-30,1388413,78,2025,2025-11-29T14:30:00+00:00,1899 Hoffenheim,FC Augsburg,1,2025-11-30T21:09:52.897321+00:00
2025-11-30,1388414,78,2025,2025-11-29T14:30:00+00:00,Union Berlin,1. FC Heidenheim,2,2025-11-30T21:09:53.124910+00:00
2025-11-30,1388415,78,2025,2025-11-29T14:30:00+00:00,Werder Bremen,1.FC Köln,X,2025-11-30T21:09:53.372617+00:00
2025-11-30,1390949,140,2025,2025-11-29T20:00:00+00:00,Atletico Madrid,Oviedo,1,2025-11-30T21:09:53.622976+00:00
2025-11-30,1390950,140,2025,2025-11-29T15:15:00+00:00,Barcelona,Alaves,1,2025-11-30T21:09:53.853042+00:00
2025-11-30,1390952,140,2025,2025-11-28T20:00:00+00:00,Getafe,Elche,1,2025-11-30T21:09:54.065046+00:00
2025-11-30,1390954,140,2025,2025-11-29T17:30:00+00:00,Levante,Athletic Club,2,2025-11-30T21:09:54.246158+00:00
2025-11-30,1390955,140,2025,2025-11-29T13:00:00+00:00,Mallorca,Osasuna,X,2025-11-30T21:09:54.401119+00:00
2025-11-30,1394552,203,2025,2025-11-29T14:00:00+00:00,Gazişehir Gaziantep,Eyüpspor,2,2025-11-30T21:09:54.577298+00:00
2025-11-30,1394554,203,2025,2025-11-29T17:00:00+00:00,Kasimpasa,Istanbul Basaksehir,2,2025-11-30T21:09:54.753886+00:00
2025-11-30,1394555,203,2025,2025-11-28T17:00:00+00:00,Kocaelispor,Genclerbirligi,1,2025-11-30T21:09:54.923597+00:00
2025-11-30,1394556,203,2025,2025-11-29T11:30:00+00:00,Rizespor,Kayserispor,2,2025-11-30T21:09:55.149249+00:00
2025-11-30,1394558,203,2025,2025-11-29T17:00:00+00:00,Trabzonspor,Konyaspor,1,2025-11-30T21:09:55.363909+00:00
2025-11-30,1396337,94,2025,2025-11-29T15:30:00+00:00,Casa Pia,Alverca,2,2025-11-30T21:09:55.591448+00:00
2025-11-30,1396339,94,2025,2025-11-29T20:30:00+00:00,GIL Vicente,Tondela,2,2025-11-30T21:09:55.829234+00:00
2025-11-30,1396340,94,2025,2025-11-29T15:30:00+00:00,Moreirense,Famalicao,X,2025-11-30T21:09:56.150388+00:00
2025-11-30,1396341,94,2025,2025-11-29T18:00:00+00:00,Nacional,Benfica,2,2025-11-30T21:09:56.463323+00:00
2025-11-30,1396344,94,2025,2025-11-28T20:15:00+00:00,Guimaraes,AVS,1,2025-11-30T21:09:56.869496+00:00
2025-11-30,1478033,71,2025,2025-11-28T22:00:00+00:00,Juventude,Bahia,X,2025-11-30T21:09:57.347415+00:00
2025-11-30,1478034,71,2025,2025-11-29T00:30:00+00:00,Santos,Sport Recife,1,2025-11-30T21:09:57.572634+00:00
2025-11-30,1478035,71,2025,2025-11-28T22:30:00+00:00,Vasco DA Gama,Internacional,1,2025-11-30T21:09:57.799433+00:00
2025-11-30,1478036,71,2025,2025-11-29T19:00:00+00:00,Vitoria,Mirassol,1,2025-11-30T21:09:58.011767+00:00
